participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.risk,session.config.num_rounds,session.config.real_world_currency_per_point,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
11,s8yog3hj,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.659891+00:00,1,,,70,5.50,2etf5rjr,,,,,0,2.00,0.0,10,0.05,11,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,11,15,0,0,20,0,20,5,0,0,26,8.67,11,0,60,1,2,0,,20,7,,4,4,24,0,4,5,0,0,26,8.67,11,0,67,2,2,0,,24,12,,3,3,27,0,3,5,0,0,35,11.67,15,0,74,3,2,0,,27,15,,2,2,29,0,2,5,0,0,40,13.33,17,0,84,4,2,0,,29,17,,4,4,33,0,4,5,0,0,50,16.67,21,0,95,5,2,0,,33,19,,6,6,39,0,6,5,0,0,60,20.0,25,0,108,6,2,0,,39,22,,7,7,46,0,7,5,0,0,68,22.67,29,0,123,7,2,0,,46,25,,10,10,56,0,10,5,0,0,84,28.0,35,0,142,8,2,0,,56,37,,8,8,64,0,8,5,0,0,107,35.67,45,0,163,9,2,0,,64,39,,6,6,70,0,6,5,0,0,106,35.33,45,0,191,10,2,0,,,,,,,,0,0,5,0,0,,,,0,,11,2,0,,,,,,,,0,0,5,0,0,,,,0,,12,2,0,,,,,,,,0,0,5,0,0,,,,0,,13,2,0,,,,,,,,0,0,5,0,0,,,,0,,14,2,0,,,,,,,,0,0,5,0,0,,,,0,,15,11,18,diverse,uni,27257,yes,lorem ipsum,lorem ipsum,0,1,1
12,0sbwvlfk,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.683907+00:00,1,,,83,6.15,2etf5rjr,,,,,0,2.00,0.0,10,0.05,12,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,9,14,2,2,22,0,22,5,0,0,26,8.67,11,0,60,1,3,0,,22,10,,1,1,23,0,1,5,0,0,26,8.67,11,0,67,2,3,0,,23,12,,3,3,26,0,3,5,0,0,35,11.67,15,0,74,3,3,0,,26,10,,7,7,33,0,7,5,0,0,40,13.33,17,0,84,4,3,0,,33,19,,2,2,35,0,2,5,0,0,50,16.67,21,0,95,5,3,0,,35,18,,7,7,42,0,7,5,0,0,60,20.0,25,0,108,6,3,0,,42,26,,3,3,45,0,3,5,0,0,68,22.67,29,0,123,7,3,0,,45,29,,6,6,51,0,6,5,0,0,84,28.0,35,0,142,8,3,0,,51,33,,12,12,63,0,12,5,0,0,107,35.67,45,0,163,9,3,0,,63,25,,20,20,83,0,20,5,0,0,106,35.33,45,0,191,10,3,0,,,,,,,,0,0,5,0,0,,,,0,,11,3,0,,,,,,,,0,0,5,0,0,,,,0,,12,3,0,,,,,,,,0,0,5,0,0,,,,0,,13,3,0,,,,,,,,0,0,5,0,0,,,,0,,14,3,0,,,,,,,,0,0,5,0,0,,,,0,,15,12,22,diverse,uni,36089,yes,lorem ipsum,lorem ipsum,0,1,1
13,qahq64o4,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.707159+00:00,1,,,73,5.65,2etf5rjr,,,,,0,2.00,0.0,10,0.05,13,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,11,13,3,3,23,0,23,6,0,0,33,11.0,14,0,60,1,1,0,,23,7,,8,8,31,0,8,6,0,0,34,11.33,15,0,69,2,1,0,,31,11,,4,4,35,0,4,6,0,0,36,12.0,15,0,80,3,1,0,,35,13,,4,4,39,0,4,6,0,0,40,13.33,17,0,89,4,1,0,,39,24,,-2,-2,37,0,-2,6,0,0,52,17.33,22,0,100,5,1,0,,37,13,,8,8,45,0,8,6,0,0,50,16.67,21,0,114,6,1,0,,45,21,,9,9,54,0,9,6,0,0,70,23.33,30,0,127,7,1,0,,54,31,,-2,-2,52,0,-2,6,0,0,68,22.67,29,0,147,8,1,0,,52,30,,5,5,57,0,5,6,0,0,84,28.0,35,0,166,9,1,0,,57,23,,16,16,73,0,16,6,0,0,93,31.0,39,0,187,10,1,0,,,,,,,,0,0,6,0,0,,,,0,,11,1,0,,,,,,,,0,0,6,0,0,,,,0,,12,1,0,,,,,,,,0,0,6,0,0,,,,0,,13,1,0,,,,,,,,0,0,6,0,0,,,,0,,14,1,0,,,,,,,,0,0,6,0,0,,,,0,,15,13,22,diverse,uni,27180,yes,lorem ipsum,lorem ipsum,0,1,1
14,jtrqroav,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.731387+00:00,1,,,71,5.55,2etf5rjr,,,,,0,2.00,0.0,10,0.05,14,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,13,20,1,1,21,0,21,6,0,0,33,11.0,14,0,60,1,2,0,,21,12,,3,3,24,0,3,6,0,0,34,11.33,15,0,69,2,2,0,,24,11,,4,4,28,0,4,6,0,0,36,12.0,15,0,80,3,2,0,,28,13,,4,4,32,0,4,6,0,0,40,13.33,17,0,89,4,2,0,,32,19,,3,3,35,0,3,6,0,0,52,17.33,22,0,100,5,2,0,,35,13,,8,8,43,0,8,6,0,0,50,16.67,21,0,114,6,2,0,,43,25,,5,5,48,0,5,6,0,0,70,23.33,30,0,127,7,2,0,,48,17,,12,12,60,0,12,6,0,0,68,22.67,29,0,147,8,2,0,,60,21,,14,14,74,0,14,6,0,0,84,28.0,35,0,166,9,2,0,,74,42,,-3,-3,71,0,-3,6,0,0,93,31.0,39,0,187,10,2,0,,,,,,,,0,0,6,0,0,,,,0,,11,2,0,,,,,,,,0,0,6,0,0,,,,0,,12,2,0,,,,,,,,0,0,6,0,0,,,,0,,13,2,0,,,,,,,,0,0,6,0,0,,,,0,,14,2,0,,,,,,,,0,0,6,0,0,,,,0,,15,14,20,diverse,uni,42935,yes,lorem ipsum,lorem ipsum,0,1,1
15,0qsk5v2j,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.754152+00:00,1,,,67,5.35,2etf5rjr,,,,,0,2.00,0.0,10,0.05,15,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,9,14,5,5,25,0,25,6,0,0,33,11.0,14,0,60,1,3,0,,25,15,,0,0,25,0,0,6,0,0,34,11.33,15,0,69,2,3,0,,25,14,,1,1,26,0,1,6,0,0,36,12.0,15,0,80,3,3,0,,26,14,,3,3,29,0,3,6,0,0,40,13.33,17,0,89,4,3,0,,29,9,,13,13,42,0,13,6,0,0,52,17.33,22,0,100,5,3,0,,42,24,,-3,-3,39,0,-3,6,0,0,50,16.67,21,0,114,6,3,0,,39,24,,6,6,45,0,6,6,0,0,70,23.33,30,0,127,7,3,0,,45,20,,9,9,54,0,9,6,0,0,68,22.67,29,0,147,8,3,0,,54,33,,2,2,56,0,2,6,0,0,84,28.0,35,0,166,9,3,0,,56,28,,11,11,67,0,11,6,0,0,93,31.0,39,0,187,10,3,0,,,,,,,,0,0,6,0,0,,,,0,,11,3,0,,,,,,,,0,0,6,0,0,,,,0,,12,3,0,,,,,,,,0,0,6,0,0,,,,0,,13,3,0,,,,,,,,0,0,6,0,0,,,,0,,14,3,0,,,,,,,,0,0,6,0,0,,,,0,,15,15,23,diverse,uni,41819,yes,lorem ipsum,lorem ipsum,0,1,1
16,lupaksjf,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.777072+00:00,1,,,76,5.80,2etf5rjr,,,,,0,2.00,0.0,10,0.05,16,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,6,14,4,4,24,0,24,7,0,0,24,8.0,10,0,60,1,1,0,,24,16,,1,1,25,0,1,7,0,0,40,13.33,17,0,66,2,1,0,,25,8,,5,5,30,0,5,7,0,0,29,9.67,13,0,77,3,1,0,,30,12,,7,7,37,0,7,7,0,0,45,15.0,19,0,87,4,1,0,,37,24,,-3,-3,34,0,-3,7,0,0,50,16.67,21,0,99,5,1,0,,34,16,,5,5,39,0,5,7,0,0,49,16.33,21,0,112,6,1,0,,39,16,,12,12,51,0,12,7,0,0,65,21.67,28,0,126,7,1,0,,51,25,,7,7,58,0,7,7,0,0,75,25.0,32,0,145,8,1,0,,58,23,,11,11,69,0,11,7,0,0,80,26.67,34,0,166,9,1,0,,69,24,,7,7,76,0,7,7,0,0,73,24.33,31,0,188,10,1,0,,,,,,,,0,0,7,0,0,,,,0,,11,1,0,,,,,,,,0,0,7,0,0,,,,0,,12,1,0,,,,,,,,0,0,7,0,0,,,,0,,13,1,0,,,,,,,,0,0,7,0,0,,,,0,,14,1,0,,,,,,,,0,0,7,0,0,,,,0,,15,16,21,diverse,uni,49830,yes,lorem ipsum,lorem ipsum,0,1,1
17,nu0iu2im,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.800101+00:00,1,,,63,5.15,2etf5rjr,,,,,0,2.00,0.0,10,0.05,17,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,6,20,4,4,24,0,24,7,0,0,24,8.0,10,0,60,1,2,0,,24,12,,5,5,29,0,5,7,0,0,40,13.33,17,0,66,2,2,0,,29,11,,2,2,31,0,2,7,0,0,29,9.67,13,0,77,3,2,0,,31,19,,0,0,31,0,0,7,0,0,45,15.0,19,0,87,4,2,0,,31,15,,6,6,37,0,6,7,0,0,50,16.67,21,0,99,5,2,0,,37,14,,7,7,44,0,7,7,0,0,49,16.33,21,0,112,6,2,0,,44,28,,0,0,44,0,0,7,0,0,65,21.67,28,0,126,7,2,0,,44,28,,4,4,48,0,4,7,0,0,75,25.0,32,0,145,8,2,0,,48,30,,4,4,52,0,4,7,0,0,80,26.67,34,0,166,9,2,0,,52,20,,11,11,63,0,11,7,0,0,73,24.33,31,0,188,10,2,0,,,,,,,,0,0,7,0,0,,,,0,,11,2,0,,,,,,,,0,0,7,0,0,,,,0,,12,2,0,,,,,,,,0,0,7,0,0,,,,0,,13,2,0,,,,,,,,0,0,7,0,0,,,,0,,14,2,0,,,,,,,,0,0,7,0,0,,,,0,,15,17,25,diverse,uni,38662,yes,lorem ipsum,lorem ipsum,0,1,1
18,zbtn6t6e,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.824437+00:00,1,,,69,5.45,2etf5rjr,,,,,0,2.00,0.0,10,0.05,18,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,12,12,-2,-2,18,0,18,7,0,0,24,8.0,10,0,60,1,3,0,,18,12,,5,5,23,0,5,7,0,0,40,13.33,17,0,66,2,3,0,,23,10,,3,3,26,0,3,7,0,0,29,9.67,13,0,77,3,3,0,,26,14,,5,5,31,0,5,7,0,0,45,15.0,19,0,87,4,3,0,,31,11,,10,10,41,0,10,7,0,0,50,16.67,21,0,99,5,3,0,,41,19,,2,2,43,0,2,7,0,0,49,16.33,21,0,112,6,3,0,,43,21,,7,7,50,0,7,7,0,0,65,21.67,28,0,126,7,3,0,,50,22,,10,10,60,0,10,7,0,0,75,25.0,32,0,145,8,3,0,,60,27,,7,7,67,0,7,7,0,0,80,26.67,34,0,166,9,3,0,,67,29,,2,2,69,0,2,7,0,0,73,24.33,31,0,188,10,3,0,,,,,,,,0,0,7,0,0,,,,0,,11,3,0,,,,,,,,0,0,7,0,0,,,,0,,12,3,0,,,,,,,,0,0,7,0,0,,,,0,,13,3,0,,,,,,,,0,0,7,0,0,,,,0,,14,3,0,,,,,,,,0,0,7,0,0,,,,0,,15,18,21,diverse,uni,34322,yes,lorem ipsum,lorem ipsum,0,1,1
19,40mugttd,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.859248+00:00,1,,,75,5.75,2etf5rjr,,,,,0,2.00,0.0,10,0.05,19,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,9,16,3,3,23,0,23,8,0,0,27,9.0,12,0,60,1,1,0,,23,8,,4,4,27,0,4,8,0,0,28,9.33,12,0,69,2,1,0,,27,10,,2,2,29,0,2,8,0,0,27,9.0,12,0,77,3,1,0,,29,13,,5,5,34,0,5,8,0,0,41,13.67,18,0,86,4,1,0,,34,20,,4,4,38,0,4,8,0,0,57,19.0,24,0,99,5,1,0,,38,13,,10,10,48,0,10,8,0,0,55,18.33,23,0,114,6,1,0,,48,21,,2,2,50,0,2,8,0,0,53,17.67,23,0,128,7,1,0,,50,29,,-2,-2,48,0,-2,8,0,0,63,21.0,27,0,144,8,1,0,,48,23,,12,12,60,0,12,8,0,0,83,27.67,35,0,162,9,1,0,,60,23,,15,15,75,0,15,8,0,0,90,30.0,38,0,184,10,1,0,,,,,,,,0,0,8,0,0,,,,0,,11,1,0,,,,,,,,0,0,8,0,0,,,,0,,12,1,0,,,,,,,,0,0,8,0,0,,,,0,,13,1,0,,,,,,,,0,0,8,0,0,,,,0,,14,1,0,,,,,,,,0,0,8,0,0,,,,0,,15,19,22,diverse,uni,31084,yes,lorem ipsum,lorem ipsum,0,1,1
20,5h7yv8ap,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.887465+00:00,1,,,70,5.50,2etf5rjr,,,,,0,2.00,0.0,10,0.05,20,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,6,15,6,6,26,0,26,8,0,0,27,9.0,12,0,60,1,2,0,,26,10,,2,2,28,0,2,8,0,0,28,9.33,12,0,69,2,2,0,,28,10,,2,2,30,0,2,8,0,0,27,9.0,12,0,77,3,2,0,,30,12,,6,6,36,0,6,8,0,0,41,13.67,18,0,86,4,2,0,,36,18,,6,6,42,0,6,8,0,0,57,19.0,24,0,99,5,2,0,,42,21,,2,2,44,0,2,8,0,0,55,18.33,23,0,114,6,2,0,,44,18,,5,5,49,0,5,8,0,0,53,17.67,23,0,128,7,2,0,,49,16,,11,11,60,0,11,8,0,0,63,21.0,27,0,144,8,2,0,,60,33,,2,2,62,0,2,8,0,0,83,27.67,35,0,162,9,2,0,,62,30,,8,8,70,0,8,8,0,0,90,30.0,38,0,184,10,2,0,,,,,,,,0,0,8,0,0,,,,0,,11,2,0,,,,,,,,0,0,8,0,0,,,,0,,12,2,0,,,,,,,,0,0,8,0,0,,,,0,,13,2,0,,,,,,,,0,0,8,0,0,,,,0,,14,2,0,,,,,,,,0,0,8,0,0,,,,0,,15,20,25,diverse,uni,40459,yes,lorem ipsum,lorem ipsum,0,1,1
21,kid097pz,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.910244+00:00,1,,,63,5.15,2etf5rjr,,,,,0,2.00,0.0,10,0.05,21,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,12,13,0,0,20,0,20,8,0,0,27,9.0,12,0,60,1,3,0,,20,10,,2,2,22,0,2,8,0,0,28,9.33,12,0,69,2,3,0,,22,7,,5,5,27,0,5,8,0,0,27,9.0,12,0,77,3,3,0,,27,16,,2,2,29,0,2,8,0,0,41,13.67,18,0,86,4,3,0,,29,19,,5,5,34,0,5,8,0,0,57,19.0,24,0,99,5,3,0,,34,21,,2,2,36,0,2,8,0,0,55,18.33,23,0,114,6,3,0,,36,14,,9,9,45,0,9,8,0,0,53,17.67,23,0,128,7,3,0,,45,18,,9,9,54,0,9,8,0,0,63,21.0,27,0,144,8,3,0,,54,27,,8,8,62,0,8,8,0,0,83,27.67,35,0,162,9,3,0,,62,37,,1,1,63,0,1,8,0,0,90,30.0,38,0,184,10,3,0,,,,,,,,0,0,8,0,0,,,,0,,11,3,0,,,,,,,,0,0,8,0,0,,,,0,,12,3,0,,,,,,,,0,0,8,0,0,,,,0,,13,3,0,,,,,,,,0,0,8,0,0,,,,0,,14,3,0,,,,,,,,0,0,8,0,0,,,,0,,15,21,22,diverse,uni,28925,yes,lorem ipsum,lorem ipsum,0,1,1
22,4d3ustwr,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:25.934166+00:00,1,,,63,5.15,2etf5rjr,,,,,0,2.00,0.0,10,0.05,22,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,8,12,2,2,22,0,22,9,0,0,22,7.33,10,0,60,1,1,0,,22,8,,3,3,25,0,3,9,0,0,26,8.67,11,0,68,2,1,0,,25,10,,5,5,30,0,5,9,0,0,34,11.33,15,0,75,3,1,0,,30,14,,4,4,34,0,4,9,0,0,42,14.0,18,0,86,4,1,0,,34,15,,5,5,39,0,5,9,0,0,48,16.0,20,0,98,5,1,0,,39,15,,7,7,46,0,7,9,0,0,51,17.0,22,0,110,6,1,0,,46,19,,4,4,50,0,4,9,0,0,53,17.67,23,0,125,7,1,0,,50,22,,11,11,61,0,11,9,0,0,78,26.0,33,0,141,8,1,0,,61,39,,-6,-6,55,0,-6,9,0,0,79,26.33,33,0,162,9,1,0,,55,33,,8,8,63,0,8,9,0,0,97,32.33,41,0,182,10,1,0,,,,,,,,0,0,9,0,0,,,,0,,11,1,0,,,,,,,,0,0,9,0,0,,,,0,,12,1,0,,,,,,,,0,0,9,0,0,,,,0,,13,1,0,,,,,,,,0,0,9,0,0,,,,0,,14,1,0,,,,,,,,0,0,9,0,0,,,,0,,15,22,24,diverse,uni,39066,yes,lorem ipsum,lorem ipsum,0,1,1
